"지역","연령(만)","성별","신장","체중","BMI","체지방률","허리둘레","윗몸일으키기","악력(D)","악력(ND)","제자리멀리뛰기","20m 왕복오래달리기","좌전굴","10m 왕복달리기","연령집단"
7,44,2,157.3,56.2,22.7132285156905,32.1,77.1,22,28.8,24.9,141,17,21,13.5,5
7,44,2,157.4,56.9,22.9669227875467,33.2,81,22,33.7,28.2,173,19,17.5,12.8,5
7,44,2,161.3,62.5,24.0221172594492,34.7,84.2,17,27.9,26.7,141,20,23.5,14.5,5
7,44,2,161.7,49.4,18.8932603456855,19.7,68.5,25,23.6,23.8,146,18,10.3,14,5
7,45,2,150,51,22.6666666666667,23.1,79,25,25.3,22.7,143,12,12.6,13.96,6
7,46,1,164,64.5,24,27.29536,85.3,36,36.4,41.9,175,18,-0.3,15.02,6
7,46,1,166.7,65.68,23.6,21.1,82.3,49,35.3,39.1,187,37,16.9,11.24,6
7,46,2,166.4,57.6,20.8025147928994,29.4,77.7,15,27.3,23.6,155,13,13,14.7,6
7,47,1,168.6,87,30.6,30.64549,98.3,29,45,51.7,182,20,12.3,12.85,6
7,47,1,169.3,75.24,26.3,16.8,83.5,40,49.2,53.7,228,45,5.1,10.64,6
7,48,1,169.9,62.5,21.7,16.4649,75.3,47,43.9,38.5,201,50,4,11.6,6
7,48,1,171.3,63.54,21.7,24.9,81.1,36,31.7,15.3,177,34,-9.2,12.03,6
7,48,1,175,72.9,23.8,19.7,84.4,40,45.2,45.4,202,39,12.7,10.75,6
7,48,2,153.4,56,23.7978272583713,33.9,78.8,25,19,11.7,105,10,0.4,15.26,6
7,48,2,156.8,55.1,22.410909516868,27.5,76,29,28.2,24.9,157,14,22.5,13.26,6
7,48,2,156.8,55.14,22.4,27.5,76.6,29,24.9,28.2,157,14,22.5,13.26,6
7,48,2,160.1,55.8,21.7696544281935,30,88,40,20,23.5,138,19,6.5,14.38,6
7,48,2,161.6,55,21.0610479364768,31.7,76.1,36,24.9,25.2,162,15,8.8,13.91,6
7,49,1,171.6,77.68,26.4,31,92.6,37,36.6,38.6,195,32,17.7,11.31,6
7,49,1,175.9,75.28,24.3,15.7,81.9,53,55.4,48.2,220,28,15.6,10.68,6
7,49,1,177,75.8,24.2,23.88817,88.1,26,48.2,50.2,207,19,21.3,12.4,6
7,49,2,153.4,53.2,22.6079358954527,29.5,74,30,21.6,18.8,162,12,11.4,13.5,6
7,49,2,156.9,60,24.3727965468622,25.3,77.8,26,25,24.1,146,17,22.7,13.89,6
7,49,2,160.5,71,27.5618443143991,39,94,8,21,20.9,131,9,14.3,15.62,6
7,50,1,184.2,88.1,26,26.4,91.3,21,39.3,42.6,181,10,20.9,12.79,7
7,50,2,155.4,51.6,21.3672028343843,24.4,81.3,23,25.8,21.2,158,14,13.8,14.2,7
7,50,2,158.3,56.2,22.4271705570358,35.6,90.4,10,24.1,21.9,148,19,2,16.3,7
7,50,2,160.2,57.8,22.5217853463445,23.6,75.6,23,33,29.5,183,25,23.1,13,7
7,50,2,167.3,67.3,24.0449114643494,37.9,75,15,22.3,21.5,118,9,-0.9,16.02,7
7,51,1,165.1,68.16,25,19.6,80.6,49,48.8,49.1,165,54,11.8,12.8,7
7,51,1,165.5,66.24,24.2,21.2,83.8,32,41.1,42.6,161,21,-9.4,12.82,7
7,51,1,167.9,67.2,23.8,25.7,90.3,54,39.1,38.1,205,41,18.5,10.58,7
7,51,1,168.7,68.06,23.9,26.5,81.8,47,34.6,40.4,198,31,16.5,10.58,7
7,51,1,175.4,62.4,20.3,12.3,71.5,53,35.2,39.7,215,78,16.1,11.24,7
7,51,2,159.3,51.7,20.3731879389151,24.4,78.5,20,21.4,20.7,127,22,22.6,15.94,7
7,51,2,160.5,62.2,24.145728399375,40,77,11,20.3,20.5,118,10,13.2,15.31,7
7,52,1,165.3,55,20.1,23,78.5,31,35,36.1,187,13,17.3,12.2,7
7,52,2,154.1,45.6,19.2025792095865,30.2,67.5,27,22.7,21.3,141,25,-0.9,14.4,7
7,52,2,164.4,54.7,20.2387506585919,31.3,78,29,28.4,25.3,112,9,16.1,15.22,7
7,53,1,171,84.1,28.8,32.6,99.8,25,41.1,40.9,175,20,11.5,12.88,7
7,53,2,150.6,51.7,22.7950526358488,32.7,72.3,13,25.6,25.5,145,15,14.9,15.9,7
7,53,2,157.8,62.9,25.2601920256505,34.1,86.5,27,29.3,28.9,150,1,11.5,30,7
7,54,1,168.5,74.8,26.3,37.8,107,14,28.8,22.6,85,2,4.1,26.52,7
7,54,1,178,70.9,22.3772250978412,18.3,78,15,34.2,29.7,178,22,13.1,14.4,7
7,55,1,167.8,58.86,20.9,21.5,77.5,19,43.1,43.1,188,19,19.1,12.13,8
7,55,2,150.4,53.1,23.4746350158443,32.1,85.5,17,21.4,20.1,149,12,16.78,16.78,8
7,55,2,150.4,53.2,23.5188433680398,32.1,75.4,17,21.4,20.1,149,12,19.5,16.78,8
7,56,1,173.2,71.7,23.9,21.26228,86.7,32,44.9,47.1,159,14,-10.3,12.31,8
7,56,1,173.8,73.2,24.2,25.6,89.5,38,35.8,36.1,185,53,14.8,11.38,8
7,56,2,168.2,63.1,22.3037236968051,26.3,79,6,29.8,24.1,108,11,7.9,15,8
7,57,1,163.8,81.18,30.3,28.1,94.5,28,38.7,34.9,157,17,1.1,12.37,8
7,57,1,168,62.96,22.3,23.8,84.9,29,34.9,42.3,160,16,18,12.31,8
7,57,1,168,63,22.3214285714286,23.8,84.5,29,42.3,34.9,160,16,18,12.31,8
7,57,1,168.2,63.7,22.5,15.78794,78.9,49,41.1,43,208,41,16.8,11.24,8
7,57,1,169.8,62.9,21.8,25.4,82.6,15,33.5,38.4,185,22,-14.3,11.92,8
7,57,2,157.8,57.2,22.9711126211003,37,78.5,24,19.3,18.8,132,18,12.9,12.5,8
7,57,2,162.7,58.3,22.0238605674298,24.4,68.8,35,29.9,26.8,157,41,25.1,12.28,8
7,59,1,167.5,70.66,25.2,26,84.4,27,31.7,33.3,149,22,1.4,12.53,8
7,59,1,170.1,63,21.8,15.2908,75.7,50,42.6,47.7,216,38,11.1,10.92,8
7,59,2,154.6,53.8,22.509367746168,32,78.2,13,28.4,26.6,125,15,22.3,13.79,8
7,59,2,156.8,50.2,20.4179248229904,27,68.7,24,24.7,24.4,129,13,19.7,14.69,8
7,59,2,158.3,51,20.3520586905485,22.3,69,31,25.4,25.3,149,15,11.2,13.78,8
7,59,2,161.1,61.3,23.6194289646637,30.7,80.9,0,25.8,21.8,124,9,17.3,16.81,8
7,59,2,163.1,67.5,25.3744040304327,39.8,98.2,7,22.1,21,97,7,16.5,15.4,8
7,60,2,155.8,59.3,24.4297929770731,33.3,92,19,28.3,29.4,123,8,2.7,14.86,9
7,60,2,156.8,59.6,24.2412015826739,41.8,72.5,1,22.3,22.7,91,8,8.1,17.3,9
7,61,1,165.4,60.76,22.2,21,80.8,35,34.2,37.1,188,31,10.5,12.8,9
7,61,1,166.6,74.3,26.7694112458909,26.2,91.4764331210191,15,41.9,39.3,128,8,0.5,16.11,9
7,61,1,167.5,70.66,25.2,26,84.4,27,31.7,33.3,149,22,1.4,12.53,9
7,62,1,172.3,84.4,28.4296747867522,28.1,89.7,25,42.1,40.1,151,10,13.1,15.42,9
7,62,1,174,63.04,20.8,16.4,75.4,16,32.3,34.8,187,22,2.4,11.98,9
7,62,2,149.8,58.4,26.0249090465079,36.6,91,0,20.4,17.8,86,7,12,18.1,9
7,63,1,165.7,68.9,25.0942491192429,22.2,88,46,38.8,35.5,160,29,0.4,12.61,9
7,63,2,150.3,50.8,22.487736879313,36.2,83.8,21,20.8,21.2,101,9,26.6,15.1,9
7,64,2,156.3,49.8,20.3850314924176,34,72.5,10,19.7,17.5,87,10,8.7,15.67,9
7,64,2,161.4,54.46,20.9059821972855,29,78,5,29.4,27.6,113,9,20.9,15.74,9
8,20,1,166.4,56.2,20.2968981139053,18.7,74.3,36,35.7,28.5,153,30,19.8,11.12,1
8,21,2,158,55.7,22.3121294664317,37.3,68,27,20,17.4,152,12,11.4,12.2,1
8,21,2,160,53.9,21.0546875,24.9,79.1,40,29.4,29.1,180,39,16.9,10.78,1
8,21,2,162.2,50.9,19.3471091845935,22.3,76,25,30,27.7,162,14,16.8,13.19,1
8,22,1,175.8,65.8,21.2906123283647,19.4,70.1,39,42,36.9,203,39,10.3,11.47,1
8,22,1,176.8,70.7,22.6180360762474,16.8,83.5,44,45.7,41.1,235,50,1,11.18,1
8,22,2,162.1,51.9,19.7515566243638,21.9,68,39,28.4,27.6,184,40,25.1,10.49,1
8,23,1,170,76.5,26.4705882352941,28.1,87,41,36.1,35.1,187,37,7.2,11.12,1
8,23,1,171.6,65.7,22.3116044794366,16.1,84.5,49,44.9,37.5,159,35,-6.2,12.19,1
8,23,1,174,62,20.4782666138195,9.7,68.5,37,41.5,40.8,200,41,4.3,10.13,1
8,23,2,147.4,96.1,44.2311693045811,51.6,114,6,28.6,24.9,129,8,28,13.2,1
8,23,2,158.9,50.8,20.1194413607396,20.1,70,38,35.9,30.1,189,40,20.8,10.8,1
8,23,2,159.3,47.8,18.836332369055,32.5,76,14,20.8,13.9,121,11,2.7,16,1
8,23,2,166.1,50.2,18.1955191902921,22.7,68,22,23.2,22,168,14,-3.8,13.32,1
8,23,2,173.3,67.3,22.4087658563661,30.1,88.7,25,28.7,22.1,127,19,-0.7,12.48,1
8,24,1,172.4,75.8,25.5032003488353,27.6,91,37,43.5,33,181,31,9.4,11.81,1
8,24,1,174.3,85,27.9784822430448,29.1,95,50,61.7,59.8,210,40,13.7,9.93,1
8,24,1,175,73,23.8367346938776,15.4,77.4,40,40.8,39.1,205,47,10.6,9.87,1
8,24,1,189.2,86.2,24.0804723571821,15.8,85.8,42,41.7,32.9,224,45,8.7,10.94,1
8,24,2,172.1,61.8,20.8654009448853,34.1,79,13,26.6,21.9,145,17,19.6,14.15,1
8,25,1,169.5,73.4,25.5479851376163,24,89.1,53,31.2,31.7,171,30,-4.1,13.02,2
8,25,1,174.9,82.5,26.9695890913406,34.3,94.3,41,42.5,37.1,153,18,-2.8,12.38,2
8,25,1,176.3,73.2,23.5508429560941,14.2,80.4,47,45.4,40.1,194,80,8.6,10.86,2
8,25,1,177.8,66.3,20.9724909245737,17.5,75.5,41,41.5,45.8,183,37,-11,11.64,2
8,25,2,158.3,53.1,21.1900846366299,23.3,72,33,27.1,26.6,145,23,0.3,13.71,2
8,25,2,168.2,54.1,19.1225269730136,27.9,67,19,17,18.2,119,21,9.5,14.06,2
8,25,2,168.5,58.6,20.6394350571018,24.5,78.5,17,25.7,24.5,134,11,17,16.07,2
8,26,1,178.5,85.9,26.9598035292548,19.2,93.5,48,49.4,47.3,223,53,-1,9.87,2
8,26,1,179.2,82.2,25.5973971619898,17.8,87.5,52,47.7,45.4,234,54,-3.5,9.84,2
8,26,2,158.3,45.4,18.1173228343314,19.6,62,3,18.9,17.3,153,13,24.9,13.82,2
8,26,2,166.3,55.3,19.9958851144195,28.6,65,8,25,24.2,120,13,6.4,13.92,2
8,27,1,170.4,81.1,27.9306905596332,31,88,50,43.4,39.4,233,28,12.6,9.75,2
8,27,1,173.7,82.5,27.3435130746736,23.9,91.2,48,48.5,42.7,197,12,7.2,10.93,2
8,28,2,157.5,47.1,18.9871504157218,19.9,69,36,23.5,22.3,173,30,10.9,11.94,2
8,28,2,159.7,47.8,18.742091954663,17.7,71.9,36,27.6,26.9,181,44,8.7,11.71,2
8,29,1,169.2,76,26.546842602373,23.5,81,57,63.5,59.5,240,68,21.5,9.63,2
8,29,2,160.5,58.2,22.5929484380004,30.1,71,40,35.2,36.1,183,28,19.5,11.76,2
8,29,2,165,54,19.8347107438017,23,68,47,26.9,30.4,180,44,26.4,10.58,2
8,30,2,162.5,68.8,26.0544378698225,34.6,87.5,25,35.5,34.2,157,22,15.2,12.18,3
8,31,1,178.9,79.2,24.745971046589,20.5,89.8,53,47.9,48.6,226,36,11.7,10.51,3
8,31,1,179.2,90.3,28.1197684151786,25.5,91,44,43.1,42,199,26,8.2,11.73,3
8,31,2,161.9,52.3,19.9529902970478,32,72,33,21.2,18.6,123,20,10.6,12.82,3
8,31,2,169.5,66.8,23.2507548663865,28.8,83,32,21.3,17.3,116,18,10.3,15.67,3
8,31,2,170.4,60.2,20.7327690713924,26,74.7,43,33.3,36.6,163,33,29,12.76,3
8,32,1,173,70.1,23.4220989675565,20.3,82,47,42.7,34.9,202,50,-1.4,10.51,3
8,32,1,175.2,69.7,22.7072517253602,20.8,84,39,47.9,43.1,222,30,-9.8,11.07,3
8,32,2,150.3,47.7,21.1154537232919,32,70.2,27,22.8,22,126,18,20.5,13.14,3
8,32,2,162.7,59.9,22.6282889878053,28.1,76,15,21.7,21.1,117,8,15.7,15.17,3
8,33,1,167.5,77.6,27.6587213187792,27.1,85.2,43,35.9,32.6,186,32,10.8,10.18,3
8,33,1,173.7,80.8,26.7800709870743,32,95,52,36.4,43.6,197,43,19.5,10.94,3
8,33,1,178.1,77.9,24.558940037409,18.9,86,41,36.7,36.6,225,51,7.3,11.19,3
8,33,2,162.7,65.8,24.8571187879397,36.5,88.2,20,25.6,21.4,155,15,26.4,12.72,3
8,34,1,168.2,63,22.2683770665407,20.6,75.2,45,36.4,35.5,160,22,21.1,11.85,3
8,34,1,177.9,80.5,25.4357169917857,21,82.5,42,46.3,48,243,36,8.3,10.39,3
8,34,2,157.5,50.4,20.3174603174603,25.4,75.5,20,25.4,23.2,172,41,7.5,13.44,3
8,34,2,161.3,56.9,21.8697355530026,35.4,70.7,25,24.9,24.3,147,8,16.4,14.38,3
8,35,1,169.4,82.6,28.7841384760994,29.1,100,17,37.1,30.9,185,21,13.8,11.2,4
8,35,1,172.4,77.6,26.1088172436626,24.6,90.5,48,51.9,51.9,190,37,21.8,11.73,4
8,35,1,174.6,71.1,23.3228233015671,22,88,47,47,42.7,230,60,2,10.59,4
8,35,1,176,93.6,30.2169421487603,31.7,102,16,41,39.4,171,7,-5.2,15.07,4
8,35,1,177.8,91.3,28.880670006238,25.7,97.2,47,54.8,51.4,197,14,3.8,10.95,4
8,35,2,157,50.7,20.5687857519575,20.6,62,30,35.9,32.5,110,20,21.3,13.13,4
8,36,1,175,75.9,24.7836734693878,18.5,84,39,50.4,46.8,236,45,10.6,9.854,4
8,36,1,175.2,74.7,24.3361793957591,28.3,92,27,39.9,38,210,44,1.8,11.57,4
8,36,2,155,53.7,22.3517169614984,27.9,70,21,22.4,21.2,124,18,18.5,15.48,4
8,36,2,157.2,60.8,24.6035908293353,31.9,86,11,25.8,24.2,106,11,12.5,12.76,4
8,37,2,160,49.1,19.1796875,18.9,65.4,45,22.5,20.4,167,39,39,14.48,4
8,37,2,164.5,58.5,21.6184255503922,21.7,74,18,36.8,30.2,138,20,16.8,14,4
8,38,1,169,71.4,24.9991246805084,24.6,84,50,46.7,41.7,200,14,28.2,11.18,4
8,38,1,170,74.7,25.8477508650519,23.4,86,52,50.7,44,207,28,9.2,10.46,4
8,38,2,157.8,59.1,23.7341390892837,27.8,70.7,24,25.7,20.2,133,13,19,14.47,4
8,38,2,163.9,55.6,20.6974520170895,22.4,79,39,30.1,29.6,158,47,14.4,11.63,4
8,39,2,158,53.3,21.350745072905,31.8,78,33,24.5,22.1,112,14,0.1,15.95,4
8,39,2,164,58.1,21.6017251635931,20.9,72,12,28.8,24.9,106,7,17.1,14.72,4
8,40,2,151,51.5,22.5867286522521,27.5,71.5,28,26.3,22.3,156,30,23,12.3,5
8,40,2,160,55.4,21.640625,34.6,84.5,16,27.6,25.7,120,21,15.6,13.51,5
8,41,1,163.3,77.9,29.2122553473615,30.6,95.2,39,32.6,30.8,210,32,12.3,10.99,5
8,41,1,183.4,91.9,27.3222744024479,25.2,96,0,56.8,47.1,195,32,1.4,12.1,5
8,41,2,155,62,25.8064516129032,24.6,80,40,32.5,28.9,151,13,26.3,14.67,5
8,41,2,161.1,60.4,23.2726510516426,26.8,80.5,35,32.7,29.2,180,22,12.2,11.73,5
8,41,2,161.4,57.4,22.03458277863,29,73.5,19,22.8,23.9,166,16,6.7,13.39,5
8,43,1,167.4,74.9,26.7282737317809,21.7,82,40,48.9,43.6,240,40,21,9.81,5
8,43,1,169.8,65.7,22.7871492964077,24.2,83,29,34.6,37.9,182,20,16.6,12.15,5
8,43,1,169.8,65.7,22.7871492964077,24.2,83,29,37.6,34.6,182,20,16.6,12.15,5
8,43,1,170.1,88.2,30.4831580551745,30,97,22,45.7,43,214,12,3.5,10.67,5
8,43,1,172.1,68.5,23.1275075198162,16.2,79.5,38,43.2,37.5,217,65,7.7,10.3,5
8,43,2,160.4,63.2,24.5645238524636,33.9,70,23,26.4,26.2,145,5,14.6,15.14,5
8,44,1,171.9,79.5,26.9039083764557,31.8,96,34,34.5,33.6,192,23,5.1,12.59,5
8,44,1,178,76.7,24.2078020451963,27.2,88,35,48.7,40.1,143,24,14.9,10.69,5
8,44,2,154.4,63,26.4268839431931,37.9,88.9,7,17.8,16.4,122,8,10.1,17.01,5
8,44,2,155,69.3,28.8449531737773,37.7,91,14,27.6,25.8,118,21,17,13.78,5
8,44,2,159,51,20.1732526403228,32.8,62,5,19.4,19.4,89,7,-0.6,17.14,5
8,45,1,174.5,70.6,23.1853597261106,13.3,80,38,50.4,44.2,236,60,13.2,9.84,6
8,45,1,178,89.5,28.2476959979801,28.5,84,20,47.4,45.7,187,20,3,12.94,6
8,45,1,188,78.6,22.2385694884563,13,79,48,45.1,37.1,195,14,13.9,13.11,6
8,45,2,150,59.2,26.3111111111111,27.4,85,32,31.1,30.4,165,10,0.1,15.13,6
8,45,2,158,55.4,22.1919564172408,26.9,67,30,33,29.9,178,10,7.8,15.69,6
8,46,1,178.5,72.9,22.8797401313467,13.4,77.5,20,43.6,42.3,126,8,8.8,13.84,6
8,47,1,174.1,74.2,24.4797153226852,23.9,83.8,30,48,40.3,226,32,6.2,10.94,6
8,47,1,176.9,91.6,29.2711515226271,31.8,102,29,44.1,49.6,195,32,20.6,12.42,6
8,47,2,156.7,52.7,21.4621201723974,34.2,72,21,27.2,25.7,126,23,6.5,14.3,6
8,47,2,167,64.8,23.2349671913658,23.9,84,38,34.7,33.8,165,31,19.4,12.7,6
8,48,1,168,68.3,24.1992630385488,26.3,81,30,34.7,34.8,170,21,-0.1,11.15,6
8,48,1,170,76.7,26.5397923875433,23.3,82,39,41.3,38.4,185,15,2.5,14.05,6
8,48,1,178.1,84.3,26.5766193216121,14.6,90,40,58.4,52,206,61,15.5,10.99,6
8,48,2,159.2,64.8,25.567536173329,27.8,73,32,26.4,26.8,144,13,14.2,14.57,6
8,48,2,160,64.3,25.1171875,23.8,80,34,31.9,29.9,151,18,19.7,12.64,6
8,48,2,163.5,65.4,24.4648318042813,32.6,77,34,31.6,29.9,155,6,12.5,17.4,6
8,48,2,166,60.7,22.0278705182175,29.8,69,30,29,25.2,120,7,20.9,17.4,6
8,48,2,166.6,92.2,33.2185695406614,37,108,20,37,35.9,117,10,17.6,16.26,6
8,49,1,169.5,80.8,28.1236675629345,20.2,89,39,51.5,44.5,200,16,3.5,16.1,6
8,49,2,162.2,53.4,20.2973601268623,27,68.7,14,27.2,26.5,156,21,18.3,14.42,6
8,50,1,173,76.3,25.4936683484246,25,85,28,40.4,34.1,210,6,3.7,15.02,7
8,50,2,152.8,50,21.4152572572024,34.2,81.1,21,22.7,22.2,135,13,17.9,14.17,7
8,50,2,157.4,62.7,25.3080150927799,31.9,85,23,30.8,30.3,142,16,21,14.73,7
8,50,2,158,56.1,22.4723601986861,28.8,81.8,40,21.4,28.6,151,22,22.3,12.22,7
8,50,2,159.9,52.8,20.6508054400792,25.9,77,32,24.7,21.7,123,15,23.1,14.29,7
8,50,2,171.9,70.5,23.8581828998758,17.1,83.8,29,49.9,49.5,194,46,19.2,11.25,7
8,51,1,172.3,67.7,22.8043718372408,17.3,80,30,43.6,42.3,200,26,26.4,13.14,7
8,51,1,175.4,81.1,26.360987558654,19.8,91.8,45,61.4,52.4,210,21,19,10.53,7
8,51,1,180.4,91.2,28.023461044931,24.7,102,38,45.4,39.7,208,42,2.2,12.17,7
8,52,1,171.5,72.1,24.5135955256738,17.3,85,48,47.8,42.9,220,50,19.8,10.83,7
8,52,2,158.9,48.2,19.0897061729852,21.7,70.1,18,26.8,24.9,140,11,23.3,14.36,7
8,53,1,163.6,71.5,26.7140320777614,23.7,92.2,43,43,37.9,164,41,4,13.07,7
8,53,1,167,68.4,24.5257987019972,26.2,89,42,46.6,45,192,53,5.8,10.88,7
8,53,2,153.5,59.4,25.2098165497777,26.9,75.5,20,28.6,31.4,138,22,31.7,13.43,7
8,53,2,158.5,54.1,21.5346953397884,32.4,77,14,20,16.5,102,8,2.7,14.7,7
8,53,2,162.4,60.7,23.0153000558131,23.7,75.5,30,29.4,28,152,24,21.4,15.14,7
8,54,1,161.4,68.1,26.1420746903258,24.1,89,38,43.5,42.3,183,39,24.6,12.29,7
8,54,1,161.5,77.7,29.7903746800985,34.8,104,16,38.4,36.4,105,14,1.1,14.1,7
8,54,1,180.6,82.6,25.3247143458068,32.4,89,11,24.4,27.3,155,8,-3.6,15.05,7
8,54,2,159.2,62.9,24.8178707608394,34.3,84.5,5,26.5,28.3,130,23,11.1,13.5,7
8,55,1,175.1,83.4,27.2015566857284,19.3,93,43,53,54.5,218,47,18.1,10.82,8
8,55,2,149.7,51.3,22.8914743314284,33.4,80,16,24.2,21,121,17,19.5,13.8,8
8,55,2,161.7,58.7,22.4500887103591,30.1,86,10,21.7,21.4,131,14,14.7,13.11,8
8,55,2,162.5,58.6,22.1917159763314,33.3,81.5,21,29.8,30.5,144,25,29.5,13.19,8
8,55,2,163.6,62.7,23.4261512066523,30.2,85,38,24.1,26.5,136,7,11.2,13.14,8
8,55,2,163.7,71.1,26.532137658134,36.7,90,21,26.4,22.2,93,10,15.2,15.63,8
8,56,1,161.7,59.1,22.6030705755063,21.7,82,27,35.4,37.4,163,40,-9.2,12.35,8
8,56,1,164.6,55.3,20.4110557793923,17.9,72.1,48,38.1,34.4,182,40,12.3,11.23,8
8,56,2,155.4,58.3,24.1416264582288,30.2,70,30,28.2,29.7,120,8,25.5,15.2,8
8,56,2,156,54.9,22.5591715976331,29.3,68,49,23.2,21,175,9,26.7,13.66,8
8,57,1,164,56.7,21.0812016656752,14.8,76,31,35,32.8,189,16,13.3,11.59,8
8,57,1,168.1,72.6,25.692194067368,21.6,87,37,47.9,43.7,191,12,15.2,12.71,8
8,57,2,147.5,44.9,20.6377477736283,35,73.5,1,19.8,16.8,109,7,-1.6,16.47,8
8,57,2,158.2,59.6,23.8140522087134,23.7,79,24,24.7,21.4,136,21,12,14.42,8
8,57,2,161.1,58,22.3479099502528,33.2,80,25,19.5,18.1,117,8,14,15.68,8
8,58,1,162.3,54.5,20.689951023659,13.7,72.5,43,39.2,34.2,187,33,4.2,11.74,8
8,58,1,167.4,69.5,24.8012686830277,23.3,83,30,39.9,36.4,159,18,-1.5,14.37,8
8,58,1,179,74.8,23.3450891045848,18.4,81,38,40.6,39.1,185,15,16.5,14.87,8
8,59,1,165.8,65.6,23.8635354991917,23.3,86,38,41,34.7,184,18,8.7,11.64,8
8,59,1,171.8,75.8,25.6816478537867,20,88.6,33,39.8,36.9,150,25,0.8,13.9,8
8,60,1,162.2,50.2,19.0810389207582,11.6,70,21,39.9,40.7,184,23,16.2,15.93,9
8,60,1,163.9,62.1,23.1171181701666,23.7,83,12,33.9,30.1,137,11,14.2,14.14,9
8,60,1,168.9,66,23.1358061303576,23.7,87,41,33.7,32.3,176,18,-7.2,12.32,9
8,60,2,148.6,50.7,22.9599184130394,29.7,74,22,12.3,8.9,126,6,6.1,16.27,9
8,60,2,151.3,47.9,20.9246237390075,23.1,66,17,24.6,21.7,140,13,17.5,13.69,9
8,61,1,176.7,78.9,25.2699221628747,22.8,86.9,30,42.9,38.6,178,27,2.6,13.51,9
8,63,2,164.5,68.3,25.2399737622527,37.2,82,14,26.1,25.2,124,7,19.1,16.57,9
8,64,1,159.7,65.3,25.6037364987341,24.2,80,30,36.9,36.3,161,37,13.8,13.22,9
8,64,1,160.7,64.8,25.0924606836379,19.7,86,32,40.8,38.5,195,25,20.6,10.94,9
8,64,2,148.6,59.2,26.8092143994464,36.1,86,3,22.5,20.1,103,6,13.3,18.21,9
8,64,2,154.1,55.2,23.2452274642363,23,78.8,44,27.1,28.4,134,22,12.4,14.3,9
8,64,2,164.1,68,25.2517656740123,35,82.3,11,24.3,22.2,53,4,20.8,17.13,9
9,19,2,159,52.2,20.6479174083304,32.2,76.2,27,19.2,21.6,154,18,12.1,13.83,1
9,20,1,169.2,57.5,20.0847822320585,12.6,71.7,52,41.6,33.4,245,68,20.2,9.79,1
9,20,1,174.8,71.6,23.4331226534149,20.8,85.8,44,45.2,43.8,220,67,8.4,9.25,1
9,21,1,167.8,60.5,21.4867861592423,21.5,80.2,45,35.4,31.1,182,50,-8.1,11.24,1
9,21,1,175.5,71.3,23.1491627503024,14.8,78.4,50,32.8,32.3,190,40,12.2,11.8,1
9,21,2,159.7,54.5,21.3691215801074,26.6,75,33,22.6,23.5,165,30,14.5,12.2,1
9,22,1,168.8,63.7,22.3560230003818,19.1,80.7,35,35.5,38.5,198,36,8.3,10.6,1
9,22,1,171,70.6,24.1441811155569,14,80.9,55,43.2,53.9,240,48,11.3,10.18,1
9,22,1,179.5,70.4,21.8496132090844,17.8,82.3,43,38.6,43.1,217,40,6.5,12.32,1
9,22,2,158.4,57.2,22.797418630752,36,79.6,23,20.3,19.2,134,10,15.6,15.3,1
9,22,2,160.5,46.1,17.8957890548422,23.2,69.1,30,16.8,22.1,161,20,22.5,13.83,1
9,22,2,164.8,56.7,20.8770265812046,26.9,76.8,27,21.9,25.4,161,23,24.2,13.72,1
9,22,2,167.1,55,19.6974401564908,20.3,72.9,36,20.7,23.6,152,11,21.7,14.68,1
9,22,2,167.9,64.06,22.7240398419179,30,83.4,59,33.2,29,165,42,26.1,11.23,1
9,23,1,170,67,23.1833910034602,15.2,78,40,46.5,48.1,211,42,9.6,10.6,1
9,23,1,172.3,66.3,22.3327895540482,15.9,74,53,43.4,38.9,249,61,16.3,10.47,1
9,23,1,174.3,75.5,24.8514754041163,14.5,81.4,59,53.6,48.7,245,66,25.1,8.74,1
9,23,2,164.1,64.2,23.8406375922293,28.2,79.1,40,34,28.4,167,31,14.4,11.2,1
9,23,2,167.6,71,25.2761148546659,32,89,15,30.1,32.4,160,17,16.7,12.04,1
9,24,2,166.8,56.5,20.3074950111853,24.9,80,36,33.9,34.5,174,35,5.9,11.9,1
9,25,1,174.3,60.3,19.8482644618306,12.3,76.5,46,40,39.5,248,40,23.9,9.83,2
9,25,2,157.4,51,20.5854668218784,29,70.5,34,21.1,20.3,170,21,18.6,13.5,2
9,25,2,161.4,62.58,24.0230695171893,30.1,92,36,29.5,28.8,169,27,24.3,11.78,2
9,25,2,163,58.4,21.9805035944145,31.3,71,19,27.3,21.5,186,17,19.5,13.59,2
9,25,2,167,60.4,21.6572842339274,30.1,84,17,24.6,23,151,11,14.2,13.9,2
9,26,1,167,63.6,22.8046900211553,14.5,75,43,39.6,41.2,200,25,10,10.34,2
9,26,2,160.1,47.2,18.414474713454,23,66,32,21.7,20,152,22,5.5,13.85,2
9,27,1,172,64,21.6333153055706,17.2,78,61,42.1,36.8,223,45,10.7,9.12,2
9,27,1,173.4,72.1,23.9793318779442,24.1,87,45,39.9,38.3,176,34,8.9,10.74,2
9,27,2,181,76.6,23.3814596624035,23.6,80,39,37.6,43.8,184,30,23,11.01,2
9,28,1,168.6,67.4,23.7107207636963,25.4,83,37,46.2,45.8,208,32,5,11.2,2
9,28,1,175.6,94.6,30.6790645544596,28.5,102.2,30,42.2,39.3,220,39,6,11.03,2
