"주택의종류","전용면적","입주형태","연령","혼인상태","주된활동상태","직업","연간소득","연간경상소득","가중치(weight)"
2,18,2,36,2,1,3,4320,4301,1019
2,18,2,36,2,1,3,5655,5460,1067
2,18,2,36,2,2,0,4176,4131,796
2,18,2,36,2,2,7,2980,2910,1067
2,18,2,36,2,3,5,4116,4079,1067
2,18,2,36,2,6,,1622,1622,1067
2,18,2,37,2,1,0,5720,5624,2114
2,18,2,37,2,1,2,3371,3339,1502
2,18,2,37,2,1,2,3842,3761,1067
2,18,2,37,2,1,2,4706,4578,1067
2,18,2,37,2,1,2,5844,5818,3501
2,18,2,37,2,1,2,8684,8254,1067
2,18,2,37,2,1,3,3046,3019,1067
2,18,2,37,2,1,3,3133,3063,1067
2,18,2,37,2,1,3,8244,7979,1067
2,18,2,37,2,1,7,2944,2779,3501
2,18,2,37,2,2,4,3165,3095,3501
2,18,2,37,2,3,5,2034,2012,1203
2,18,2,37,2,3,5,4810,4750,1343
2,18,2,37,2,3,7,2901,2798,1067
2,18,2,38,2,1,1,4349,4189,1502
2,18,2,38,2,1,2,4498,4489,1067
2,18,2,38,2,1,3,3018,2896,1502
2,18,2,38,2,1,3,3869,3658,832
2,18,2,38,2,1,3,5923,5841,1067
2,18,2,38,2,1,4,3277,3221,757
2,18,2,38,2,1,4,4194,4105,757
2,18,2,38,2,2,2,4560,4509,2114
2,18,2,38,2,3,5,2932,2398,1019
2,18,2,38,2,3,5,3509,3504,1019
2,18,2,39,2,1,1,4063,3659,3501
2,18,2,39,2,1,2,4037,3996,2114
2,18,2,39,2,1,8,3152,2510,1203
2,18,2,39,2,3,5,3617,3174,2114
2,18,2,39,2,6,,6400,3387,1203
2,18,2,40,2,1,1,9068,8863,1067
2,18,2,40,2,1,7,2151,2139,3501
2,18,2,40,2,1,8,2206,2076,1019
2,18,2,40,2,3,5,942,896,3501
2,18,2,40,2,4,,2201,1783,3501
2,18,2,41,2,1,2,2346,2315,757
2,18,2,41,2,1,2,3729,3717,3501
2,18,2,41,2,1,3,4851,4726,2114
2,18,2,41,2,3,4,3414,3400,796
2,18,2,41,2,3,5,4805,4766,1019
2,18,2,41,4,1,4,2823,2777,1343
2,18,2,42,2,1,3,3463,3447,1203
2,18,2,42,2,1,8,3516,3441,1067
2,18,2,42,2,1,8,3690,3524,1067
2,18,2,42,2,2,2,3043,3000,2114
2,18,2,42,2,3,5,3222,3091,1067
2,18,2,43,2,1,0,3218,3020,2114
2,18,2,43,2,1,2,6686,6634,1067
2,18,2,43,2,1,3,4032,3486,1067
2,18,2,43,2,1,3,5027,4902,796
2,18,2,43,2,1,8,4126,4008,1067
2,18,2,43,2,1,8,4753,4607,757
2,18,2,44,2,1,3,4832,4771,1487
2,18,2,44,2,1,8,4001,3977,3501
2,18,2,44,2,2,0,3974,3934,1067
2,18,2,45,2,1,2,4817,4743,1502
2,18,2,45,2,1,3,2238,2199,1019
2,18,2,45,2,1,4,2813,2750,1067
2,18,2,45,2,3,0,3667,3555,1067
2,18,2,45,4,1,4,2106,2097,2114
2,18,2,46,2,1,3,5187,4988,1487
2,18,2,46,2,1,7,2344,2257,1067
2,18,2,46,2,1,8,4427,4254,3501
2,18,2,47,2,1,8,3952,3828,3501
2,18,2,47,4,3,5,1474,1366,1019
2,18,2,48,2,3,2,2370,2370,1487
2,18,2,48,2,3,4,2515,2370,1067
2,18,2,49,2,3,8,4142,4056,3501
2,18,2,49,2,6,,3314,2312,757
2,18,2,50,2,1,2,2258,1965,3501
2,18,2,50,2,3,8,3720,3712,3501
2,18,2,51,2,3,4,2981,2960,1019
2,18,2,52,2,1,8,1632,1422,3501
2,18,2,52,4,3,4,6370,6189,1502
2,18,2,54,2,3,4,2247,2198,1067
2,18,2,56,2,2,4,3556,3494,3501
2,18,2,56,2,3,4,3155,3130,1487
2,18,2,57,2,1,9,2900,2760,1019
2,18,2,57,2,3,8,2020,1982,1067
2,18,2,58,2,1,9,5101,5090,1019
2,18,2,61,2,3,5,1729,1282,1067
2,18,2,62,2,3,4,1250,1095,1067
2,18,2,66,2,1,0,3090,2778,1019
2,18,2,66,2,3,4,1061,1028,1067
2,18,2,68,2,4,,3998,3998,2114
2,18,2,68,2,6,,785,763,1067
2,18,2,69,2,6,,969,723,832
2,18,2,74,2,6,,653,504,1067
2,18,2,76,3,6,,880,734,3684
2,18,2,77,2,6,,2174,2052,1343
2,18,3,24,1,1,1,3345,3313,1067
2,18,3,25,1,1,3,3482,3460,2114
2,18,3,27,1,3,2,1792,1785,2498
2,18,3,27,2,1,2,4278,4037,1019
2,18,3,27,2,1,5,3595,3561,1067
2,18,3,28,2,3,8,5032,3748,1067
2,18,3,29,4,1,5,5178,4748,1067
2,18,3,30,2,1,2,3263,3053,1067
2,18,3,31,1,2,2,1279,1183,3684
2,18,3,31,2,1,3,1066,999,1067
2,18,3,31,2,1,3,3893,3659,1067
2,18,3,31,2,1,7,2093,2055,1067
2,18,3,31,2,1,9,2307,2209,1019
2,18,3,32,2,2,4,3277,3267,1502
2,18,3,33,2,1,3,5271,4418,1067
2,18,3,33,2,1,4,5134,4999,1067
2,18,3,33,2,1,8,3639,2222,1067
2,18,3,34,2,1,2,5005,4882,1067
2,18,3,34,2,1,3,4685,4500,1067
2,18,3,35,2,1,1,2114,1943,1067
2,18,3,35,2,1,3,3859,3764,1067
2,18,3,35,2,1,3,4395,4381,1067
2,18,3,35,2,1,3,4955,4416,1067
2,18,3,35,2,3,2,2344,2310,1019
2,18,3,35,2,6,,2871,2798,1067
2,18,3,35,2,6,,3418,2868,1067
2,18,3,36,2,1,3,3869,3680,1067
2,18,3,36,2,3,5,3140,2893,1067
2,18,3,37,2,1,3,2241,2135,1067
2,18,3,37,2,1,3,3525,3451,1067
2,18,3,37,2,1,3,4364,4237,1067
2,18,3,38,2,1,1,4683,4652,796
2,18,3,38,2,1,3,9448,8824,1067
2,18,3,38,2,3,7,3371,3190,1203
2,18,3,38,2,6,,3547,3372,1203
2,18,3,38,4,1,5,2234,2215,1067
2,18,3,39,2,1,2,4983,4807,1203
2,18,3,39,2,1,3,4487,4451,3501
2,18,3,39,2,1,3,4891,4688,1067
2,18,3,39,2,1,4,2353,2244,1067
2,18,3,39,2,2,7,3036,3025,1019
2,18,3,39,2,4,,3784,3689,1203
2,18,3,40,2,1,5,1700,1376,1067
2,18,3,40,2,3,7,4118,4031,2114
2,18,3,41,2,1,3,5617,4923,1067
2,18,3,41,2,1,5,4803,4410,1487
2,18,3,41,4,4,,2269,1875,1067
2,18,3,42,2,1,4,1300,1173,1067
2,18,3,42,2,3,4,3587,3585,1067
2,18,3,42,3,1,4,1938,1902,3684
2,18,3,43,2,1,7,2955,2927,1019
2,18,3,43,2,3,2,3320,2523,1067
2,18,3,44,2,3,7,2852,2801,757
2,18,3,45,2,1,7,3311,3105,1067
2,18,3,45,2,3,4,1101,1071,1019
2,18,3,46,2,1,7,2032,2014,1502
2,18,3,46,2,2,5,2124,2103,3684
2,18,3,47,2,1,3,5455,5154,1067
2,18,3,47,2,1,3,6365,6050,1067
2,18,3,47,2,2,0,10000,10000,2979
2,18,3,48,2,2,7,2537,2357,1067
2,18,3,48,2,3,2,7486,7161,1502
2,18,3,48,2,3,7,2885,2877,1067
2,18,3,48,4,1,8,2644,2626,1203
2,18,3,50,2,1,3,2502,2502,1502
2,18,3,50,2,3,8,4549,4326,1019
2,18,3,51,2,1,0,842,817,1067
2,18,3,54,2,6,,1500,1400,1067
2,18,3,56,2,3,7,2052,2052,2114
2,18,3,57,2,3,8,4091,4071,757
2,18,3,58,4,6,,1964,1753,1203
2,18,3,59,2,1,9,1886,1811,1502
2,18,3,61,2,6,,2008,1975,1203
2,18,3,66,2,6,,1112,1056,1067
2,18,3,67,2,6,,440,348,1067
2,18,5,28,2,1,8,1974,1943,832
2,18,5,33,2,1,1,3745,3368,1019
2,18,5,33,2,1,A,6763,6627,1203
2,18,5,33,2,3,4,4074,4058,757
2,18,5,34,2,3,9,5000,4757,1067
2,18,5,35,2,1,5,3752,3111,1067
2,18,5,36,2,1,8,5459,5411,1019
2,18,5,36,2,1,A,5687,5618,1019
2,18,5,37,2,1,A,2286,2174,1019
2,18,5,41,2,1,8,5987,5951,1019
2,18,5,42,2,1,8,5758,5682,1019
2,18,5,43,2,1,3,394,378,1203
2,18,5,43,2,1,7,6725,6544,1019
2,18,5,43,2,1,8,5882,5789,1019
2,18,5,43,4,1,2,1705,1606,757
2,18,5,45,2,1,0,13284,13243,3520
2,18,5,46,2,1,1,4468,4292,1019
2,18,5,46,2,1,3,3264,3139,3684
2,18,5,46,4,1,8,6038,6024,1019
2,18,5,48,2,1,3,5237,5178,1019
2,18,5,51,2,1,3,6864,6788,1019
2,18,5,55,2,1,9,2573,1916,1203
2,18,5,64,2,1,4,1188,1100,2114
2,18,5,74,2,6,,795,751,1019
2,18,5,77,2,1,9,1532,1453,1067
2,18,5,77,3,6,,803,797,1067
2,18,5,79,2,6,,927,859,832
2,18,5,81,3,4,,603,582,2498
2,18,5,82,3,6,,694,657,1067
2,19,1,27,1,1,8,2175,2164,1067
2,19,1,28,2,1,3,3610,3386,1067
2,19,1,28,2,1,8,2611,2611,1067
2,19,1,29,2,1,1,4003,3946,2114
2,19,1,29,2,1,2,3892,2928,1067
2,19,1,29,2,1,3,1676,1310,832
2,19,1,30,2,3,5,2807,2752,1203
2,19,1,31,2,1,8,1893,1862,1019
2,19,1,32,2,1,5,3032,2626,1067
2,19,1,32,2,1,7,2084,2024,1019
2,19,1,32,2,1,7,4774,4495,796
2,19,1,32,2,2,4,3989,3916,3501
2,19,1,32,2,2,5,3528,3428,1067
2,19,1,33,2,1,8,3498,3493,1019
2,19,1,33,2,2,1,2741,2506,832
2,19,1,34,2,1,1,3752,3516,3501
2,19,1,34,2,1,8,4823,4721,796
2,19,1,35,2,1,7,3978,3870,1067
2,19,1,35,2,3,1,6155,77,796
2,19,1,35,2,3,5,5346,5255,757
2,19,1,36,2,1,2,3909,3579,2114
2,19,1,36,2,1,3,3384,3341,796
2,19,1,36,2,1,3,5482,5460,2114
2,19,1,36,2,1,8,3958,3313,1019
2,19,1,37,2,1,1,6122,5917,1502
2,19,1,37,2,1,8,2680,2671,1019
2,19,1,37,2,2,7,5165,5139,3501
2,19,1,37,2,3,5,2446,2417,1019
2,19,1,37,2,3,5,3425,3400,2114
2,19,1,38,1,3,2,2494,2377,1502
2,19,1,38,2,1,3,3375,3212,3501
2,19,1,38,2,3,5,2511,1985,796
2,19,1,39,2,1,2,15332,9871,2114
2,19,1,39,2,1,3,4732,4416,3501
2,19,1,39,2,1,3,7492,7488,2114
2,19,1,39,2,1,4,2276,2270,2114
2,19,1,39,2,1,7,3622,3484,832
2,19,1,40,2,1,1,4191,4116,2114
2,19,1,40,2,1,2,4211,4159,1067
2,19,1,40,2,1,2,6096,6030,1502
2,19,1,40,2,3,4,1754,1747,832
2,19,1,41,2,1,2,6177,6120,2114
2,19,1,41,2,1,7,1662,1627,1502
2,19,1,41,2,1,8,3813,3729,832
2,19,1,41,2,3,3,3987,3911,1067
2,19,1,42,2,1,1,3564,3564,2114
2,19,1,42,2,1,2,5029,4990,1502
2,19,1,42,2,1,7,2616,2465,796
2,19,1,42,2,1,7,4167,4150,2114
2,19,1,42,2,3,1,3329,3280,832
2,19,1,42,2,3,1,4376,4333,1502
2,19,1,42,2,3,5,5054,4910,3501
2,19,1,42,2,3,7,3068,2964,1203
2,19,1,43,2,1,1,5965,5753,2114
2,19,1,43,2,1,2,3606,3584,2114
2,19,1,43,2,4,,5163,4940,2114
2,19,1,43,4,1,4,2363,2347,1067
2,19,1,44,2,1,0,5462,5384,1502
2,19,1,44,2,1,1,9836,9409,1067
2,19,1,44,2,1,7,2439,2243,832
2,19,1,44,2,1,9,1882,1850,1067
2,19,1,44,2,2,7,4990,4935,1067
2,19,1,44,2,6,,3054,2620,2114
2,19,1,45,2,1,7,3460,3382,1067
2,19,1,45,2,1,8,1662,1661,1067
2,19,1,45,2,1,8,4459,4445,796
2,19,1,45,2,3,4,2298,2215,832
2,19,1,45,2,3,8,3022,2717,1019
2,19,1,45,2,3,8,3318,3278,1203
2,19,1,45,2,6,,2602,2550,832
2,19,1,46,2,1,7,2818,2692,1067
2,19,1,46,3,1,8,4374,4324,1067
2,19,1,47,2,1,8,3242,3196,1502
2,19,1,47,2,3,7,3477,3380,2114
2,19,1,47,2,3,8,3167,3150,1203
2,19,1,47,2,3,8,4137,4032,1019
2,19,1,48,2,1,2,6160,6074,3501
2,19,1,48,2,1,3,3809,3787,1019
2,19,1,48,2,3,2,3575,3560,3501
2,19,1,48,2,3,5,3494,3467,3501
2,19,1,48,2,6,,3878,3841,1067
2,19,1,49,2,1,7,3792,3531,3501
2,19,1,50,2,1,7,5240,4672,796
2,19,1,50,2,3,8,3481,3285,1067
2,19,1,51,2,3,8,4419,4400,796
2,19,1,52,2,1,5,3496,3331,1019
2,19,1,52,2,2,0,3650,3622,3501
2,19,1,52,2,2,7,3624,3618,3501
2,19,1,52,2,4,,3008,2864,3520
2,19,1,53,2,3,5,1313,1312,1067
2,19,1,53,2,3,5,9099,8913,2114
2,19,1,53,4,1,1,4000,3965,1067
2,19,1,54,2,1,3,7964,4728,757
2,19,1,54,2,3,8,4341,4341,1067
2,19,1,54,2,6,,773,667,1203
2,19,1,54,4,3,8,1380,1321,3520
2,19,1,57,2,1,8,3800,3645,832
2,19,1,57,2,1,9,1100,1089,1019
2,19,1,57,2,1,9,5679,5433,832
2,19,1,57,3,3,8,3854,3438,1067
2,19,1,58,2,1,1,5093,5035,757
2,19,1,58,3,4,,1163,1055,757
2,19,1,59,2,3,5,6802,3136,1067
2,19,1,61,2,1,9,3586,2701,3501
2,19,1,62,2,3,7,1222,1095,1203
2,19,1,62,3,1,9,3777,3600,2114
2,19,1,64,2,1,7,1553,1254,832
2,19,1,64,2,3,8,4575,4452,2114
2,19,1,64,3,3,5,1225,1154,12268
2,19,1,65,2,6,,2946,2896,1067
2,19,1,65,3,1,9,797,789,1900
2,19,1,67,3,1,9,2925,2904,3501
2,19,1,73,2,6,,1379,1359,1067
2,19,1,77,2,6,,7849,7024,2114
2,19,2,27,1,6,,1804,1694,1067
2,19,2,30,2,1,8,2765,2701,1019
2,19,2,31,1,1,3,3319,3250,3520
2,19,2,32,2,1,8,2770,2110,796
2,19,2,33,2,1,2,5491,5299,6544
2,19,2,33,2,1,7,1677,1666,1019
2,19,2,34,2,1,3,2801,2764,2114
2,19,2,34,2,1,3,4872,4840,2114
2,19,2,35,2,3,5,4030,4008,1067
2,19,2,35,3,1,8,3336,3289,1067
2,19,2,36,2,1,3,4017,3762,2114
2,19,2,36,2,1,8,5211,5129,1067
2,19,2,37,2,3,3,1553,1536,1067
2,19,2,39,2,1,2,6893,6511,3501
2,19,2,39,2,1,8,2659,2577,832
2,19,2,40,2,1,3,3137,2888,1067
2,19,2,42,2,1,2,5257,5086,2114
2,19,2,42,2,2,2,5441,4834,2114
2,19,2,43,2,1,4,12977,12873,2114
2,19,2,44,2,1,A,3034,3021,1019
2,19,2,44,2,3,8,5213,5198,1019
2,19,2,46,2,2,0,6347,5933,2114
2,19,2,46,2,3,2,2595,2558,832
2,19,2,46,4,2,4,2842,2795,1019
2,19,2,47,2,3,5,6520,6331,2114
2,19,2,49,2,3,7,4620,4424,832
2,19,2,49,3,4,,1639,1544,1502
2,19,2,55,2,1,8,6588,4021,1019
2,19,2,58,2,1,9,1856,1764,3501
2,19,3,21,1,4,,1405,1278,1019
2,19,3,29,2,2,8,4207,2843,1067
2,19,3,31,2,1,8,2147,2020,1019
2,19,3,32,2,1,8,2706,2681,757
2,19,3,34,2,1,8,4188,4127,1067
2,19,3,35,2,1,2,5431,5362,1067
2,19,3,41,2,6,,2251,2192,1203
2,19,4,49,2,1,8,2193,2181,1067
2,19,5,33,2,1,3,2165,2125,832
2,19,5,45,2,1,1,4645,3682,1019
2,20,1,24,2,1,7,2799,2712,796
2,20,1,29,1,3,5,4060,3711,1067
2,20,1,29,2,1,8,3455,3385,1019
2,20,1,30,2,1,1,2997,2917,757
2,20,1,30,2,1,3,2600,2570,1067
2,20,1,30,4,1,7,3316,3031,796
2,20,1,33,2,1,1,7011,6944,1502
2,20,1,33,2,1,3,1688,1601,1067
2,20,1,33,2,1,4,4922,4838,757
2,20,1,33,2,1,7,3871,3751,1019
2,20,1,33,2,2,4,3367,3192,1343
2,20,1,33,4,1,7,2376,2224,1502
2,20,1,34,2,1,3,3844,3745,1019
2,20,1,34,2,1,4,6088,5951,1343
2,20,1,34,2,1,8,2130,2032,1067
2,20,1,34,2,1,9,2614,2510,1019
2,20,1,34,2,2,1,5255,5072,2114
2,20,1,34,2,3,1,2584,2372,1067
2,20,1,35,2,1,8,2346,2328,757
2,20,1,35,2,2,1,5500,5427,1343
2,20,1,35,2,2,5,3893,3824,1019
2,20,1,35,2,3,5,1602,1555,757
2,20,1,36,2,1,3,2906,2794,832
2,20,1,36,2,1,4,4024,3876,1067
2,20,1,36,2,1,7,3781,3726,796
2,20,1,37,2,1,3,4101,3769,1343
2,20,1,37,2,1,7,5383,5281,1019
2,20,1,38,2,1,7,3122,3080,2114
2,20,1,38,2,1,7,6786,6533,796
2,20,1,38,2,1,8,3819,3735,1019
2,20,1,38,2,3,7,2259,2248,1019
2,20,1,39,2,1,8,1795,1760,832
2,20,1,39,2,1,8,3158,3128,1019
2,20,1,40,2,1,7,3823,3731,796
2,20,1,40,2,1,7,4221,4166,1019
2,20,1,40,2,1,8,2146,2056,1502
2,20,1,40,2,1,8,6036,5954,796
2,20,1,40,2,3,5,1991,1952,1019
2,20,1,41,2,1,8,3068,2979,757
2,20,1,41,2,2,7,1953,1911,757
2,20,1,42,2,1,0,3206,3001,1343
2,20,1,42,2,1,0,4939,4866,1502
2,20,1,42,2,1,1,3875,3849,1502
2,20,1,42,2,1,3,2251,1534,1487
2,20,1,42,2,1,7,3014,2803,796
2,20,1,42,2,1,8,3717,3687,1487
2,20,1,42,2,3,8,3060,2957,1067
2,20,1,42,4,4,,1205,1200,1019
2,20,1,43,2,1,0,4093,4050,3501
2,20,1,43,2,1,2,4933,4655,1502
2,20,1,43,2,1,3,1970,1940,832
2,20,1,43,2,1,3,3737,3703,796
2,20,1,43,2,1,3,6213,6152,1067
2,20,1,43,2,1,4,5770,5762,757
2,20,1,43,2,1,5,1846,1795,1019
2,20,1,43,2,1,7,5059,5009,796
2,20,1,43,2,1,7,5061,4994,1487
2,20,1,43,2,1,8,1582,1528,832
2,20,1,43,2,1,8,5737,5643,796
2,20,1,43,2,3,5,3651,3591,832
2,20,1,43,2,3,7,2703,2678,1502
2,20,1,44,2,1,3,6848,6775,796
2,20,1,44,2,1,4,3946,3836,796
2,20,1,44,2,1,8,6465,6364,796
2,20,1,44,2,2,2,3808,3718,1487
2,20,1,44,3,1,7,1950,1946,1067
2,20,1,45,2,1,1,8329,7921,1487
2,20,1,45,2,1,4,5755,5503,1019
2,20,1,45,2,2,4,5021,4996,1067
2,20,1,45,2,3,8,2976,2954,1343
2,20,1,46,2,1,3,4847,4629,1019
2,20,1,46,2,1,7,1104,1030,1067
2,20,1,46,2,1,8,5660,5289,1019
2,20,1,47,2,1,3,5011,4990,1019
2,20,1,47,2,1,8,4848,4761,1067
2,20,1,47,2,3,1,6828,6716,1067
2,20,1,48,2,2,0,4181,4083,1067
2,20,1,48,2,3,5,2991,2974,1019
2,20,1,48,2,3,5,4109,4087,1487
2,20,1,49,2,1,7,2899,2764,832
2,20,1,49,2,1,9,1386,1379,1019
2,20,1,49,2,3,4,5145,5118,1067
2,20,1,50,2,1,3,5959,5863,796
2,20,1,50,2,6,,2067,2047,3501
2,20,1,50,3,6,,1563,1472,3520
2,20,1,51,2,1,4,5839,5786,1343
2,20,1,51,2,1,7,1802,1738,1502
2,20,1,52,2,1,7,2378,2324,1502
2,20,1,54,2,1,8,3921,3817,1502
2,20,1,54,2,1,8,5163,4942,1067
2,20,1,54,2,3,8,2710,2700,1019
2,20,1,54,4,6,,1626,1557,1067
2,20,1,55,2,1,4,4154,4150,1067
2,20,1,55,2,1,7,1858,1842,832
2,20,1,55,2,1,8,3167,3133,757
2,20,1,55,4,1,7,940,940,3520
2,20,1,56,2,1,8,5487,5444,1067
2,20,1,56,2,3,4,869,642,1019
2,20,1,56,2,6,,5337,5322,2114
2,20,1,57,2,1,8,1904,1849,1019
2,20,1,57,2,3,8,1688,1664,832
2,20,1,57,2,6,,2091,2054,1067
2,20,1,58,2,1,9,1529,1511,1067
2,20,1,59,3,1,2,8804,8235,2114
2,20,1,60,2,1,3,3403,3376,1502
2,20,1,60,2,1,9,905,900,1019
2,20,1,61,2,1,9,919,720,1067
2,20,1,62,4,1,4,1160,974,3684
2,20,1,63,3,1,4,1279,1070,3684
2,20,1,63,3,4,,521,501,1343
2,20,1,64,2,3,8,2104,1691,1067
2,20,1,64,2,6,,3100,2763,832
2,20,1,64,2,6,,972,898,832
2,20,1,64,4,3,4,2172,1996,1067
2,20,1,65,2,3,2,1400,1372,832
2,20,1,65,2,6,,4439,4348,2114
2,20,1,66,2,6,,1382,1381,1067
2,20,1,67,2,1,4,1074,930,1487
2,20,1,67,2,6,,862,723,1502
2,20,1,68,2,3,1,3605,3279,832
2,20,1,69,2,6,,512,469,1067
2,20,1,72,2,6,,5412,5094,1502
2,20,2,29,1,1,3,3955,3827,1343
2,20,2,30,1,1,8,4568,4475,796
2,20,2,34,2,1,8,2583,2503,1067
2,20,2,35,2,1,1,5148,5104,1502
2,20,2,36,2,1,2,3913,3676,832
2,20,2,36,2,1,3,3645,3621,1067
2,20,2,36,2,1,7,3979,3897,2114
2,20,2,37,1,3,8,2783,2685,1019
2,20,2,37,2,1,2,9713,9606,757
2,20,2,38,1,6,,1009,950,1067
2,20,2,38,2,2,4,4371,4309,1067
2,20,2,42,2,1,8,5079,3775,1343
2,20,2,45,4,6,,2400,2400,1203
2,20,2,48,2,1,2,3351,3297,1067
2,20,2,50,2,1,9,2894,2848,1502
2,20,2,50,2,6,,2886,2715,1067
2,20,2,57,2,4,,1287,1123,1487
2,20,2,63,2,1,9,4914,4821,1019
2,20,2,63,3,6,,742,613,3520
2,20,3,28,1,6,,2499,2395,2114
2,20,3,28,2,1,4,1728,1285,1067
2,20,3,32,2,1,0,2793,2554,1067
2,20,3,34,1,3,2,1368,1288,1067
2,20,3,41,2,1,7,2057,1956,1067
2,20,3,42,2,3,1,3057,2949,1067
2,20,3,43,2,1,7,3320,3021,1067
2,20,3,43,2,4,,1317,1273,1067
2,20,3,45,2,1,8,2635,2577,1067
2,20,3,48,2,3,4,4593,4560,3501
2,20,3,51,2,3,5,3512,3512,1067
2,20,3,85,3,4,,1931,1664,1067
2,20,4,50,2,3,2,4651,4406,1067
2,20,5,33,2,1,8,4183,3923,832
2,20,5,67,2,6,,2675,2591,1487
2,21,1,29,1,1,3,2640,2620,1487
2,21,1,31,2,1,2,3025,2639,832
2,21,1,34,2,2,5,3278,3038,1067
2,21,1,34,2,3,2,1864,1695,1067
2,21,1,36,2,3,2,2604,2602,1203
2,21,1,37,2,1,8,2090,2045,832
2,21,1,38,2,1,7,2179,2116,1067
2,21,1,39,2,1,1,3588,3416,832
2,21,1,39,2,1,7,1978,1948,832
2,21,1,40,1,1,9,2611,2611,1019
2,21,1,40,2,1,2,2863,2862,1502
2,21,1,40,2,1,3,3451,3327,1487
2,21,1,40,2,1,4,3693,3563,1487
2,21,1,40,2,3,2,2671,2454,1203
2,21,1,41,2,1,1,8154,7585,1067
2,21,1,41,2,1,2,5284,5188,832
2,21,1,41,2,1,4,2282,2266,832
2,21,1,43,2,1,0,8666,7271,1067
2,21,1,43,2,1,7,1960,1871,1487
2,21,1,43,2,1,7,2961,2877,1487
2,21,1,43,2,3,2,2088,1939,832
2,21,1,44,2,1,3,5285,5079,1067
2,21,1,48,2,3,5,4326,3901,1487
2,21,1,49,1,1,9,3460,3253,1067
2,21,1,49,2,1,8,12692,4659,1067
2,21,1,50,2,1,3,5407,5406,1502
2,21,1,51,2,3,2,6137,4317,1067
2,21,1,52,2,1,8,3079,2998,1203
2,21,1,52,3,4,,3532,3005,1067
2,21,1,54,2,1,9,2028,2022,1019
2,21,1,58,2,3,5,2591,2476,1502
2,21,1,61,4,1,8,4812,4781,1067
2,21,1,64,2,1,3,1959,1672,1067
2,21,1,69,3,1,1,3733,3699,1203
2,21,1,70,3,6,,507,472,3827
2,21,1,71,2,6,,4967,4964,1502
2,21,1,73,2,3,5,1279,1026,1502
2,21,2,31,2,4,,3473,3327,1067
2,21,2,32,2,3,7,2767,2755,1203
2,21,2,33,2,2,0,1506,1441,1502
2,21,2,34,2,2,0,4178,3955,1487
2,21,2,35,2,1,7,3266,3129,1067
2,21,2,37,2,3,5,4260,3168,1067
2,21,2,40,2,1,3,4886,4738,1067
2,21,2,40,2,1,3,7113,7033,1067
2,21,2,42,2,1,3,2274,2107,1067
2,21,2,45,2,1,3,3388,3307,1502
2,21,2,52,4,1,1,4015,3991,1067
2,21,3,27,2,1,2,5091,4881,1067
2,21,5,32,2,1,8,2435,2247,1019
2,21,5,41,2,1,8,5941,5916,1067
2,21,5,42,2,1,7,6866,6534,1067
2,21,5,44,2,2,7,2713,2700,1019
2,21,5,45,2,1,8,6528,6422,1067
2,21,5,49,2,1,3,11440,11335,1067
2,21,5,51,2,1,8,6198,6037,1067
2,21,5,51,2,1,8,9044,8997,1067
2,21,5,52,2,1,7,7677,7404,1067
2,21,5,53,2,1,2,7950,7912,1067
2,21,5,54,2,1,8,9001,8834,1067
2,22,1,25,1,1,3,2959,2863,796
2,22,1,30,2,1,3,6607,5125,1343
2,22,1,31,2,1,3,3390,3271,796
2,22,1,31,2,1,8,3520,2801,1067
2,22,1,31,2,1,8,3789,3745,832
2,22,1,32,1,1,3,2813,2794,3684
2,22,1,32,2,1,3,4550,4500,796
2,22,1,32,2,3,4,4220,4170,796
2,22,1,33,2,1,1,4288,4025,1067
2,22,1,33,2,1,9,1510,1439,796
2,22,1,34,2,1,2,7613,7163,796
2,22,1,34,2,1,3,4168,3218,1343
2,22,1,35,2,1,4,4212,4140,1067
2,22,1,35,2,3,7,2781,2711,1067
2,22,1,36,2,3,7,2456,2439,1343
2,22,1,37,2,1,3,3605,3511,1203
2,22,1,37,2,3,2,9400,9312,2114
2,22,1,38,4,3,2,2920,2828,1343
2,22,1,39,2,1,1,4017,3816,1343
2,22,1,39,2,1,2,3291,3259,3501
2,22,1,39,2,1,2,5724,5718,796
2,22,1,39,2,1,3,3841,3147,1203
2,22,1,39,2,3,8,3042,3042,757
2,22,1,40,2,1,2,7125,7125,1343
2,22,1,40,2,1,3,3752,3719,1067
2,22,1,40,2,1,3,4491,4448,1203
2,22,1,40,2,1,8,1978,1929,832
2,22,1,40,2,3,0,3009,2960,1067
2,22,1,41,2,1,2,5713,5686,3501
2,22,1,41,2,1,3,4084,3733,3501
2,22,1,41,2,1,3,7911,7907,1067
2,22,1,41,2,1,3,8394,7688,1343
2,22,1,41,2,1,8,3843,2981,3501
2,22,1,41,2,2,5,6245,6170,1067
2,22,1,41,2,2,7,4891,4760,2114
2,22,1,41,2,3,5,3932,3872,832
2,22,1,41,2,3,8,3635,3458,757
2,22,1,42,2,3,4,3972,3808,1067
2,22,1,43,2,1,1,5884,5775,1343
2,22,1,43,2,1,3,2992,2921,832
2,22,1,44,2,1,0,9006,8047,3501
2,22,1,44,2,1,1,2702,2504,1067
2,22,1,44,2,1,2,4825,4691,1343
2,22,1,44,2,1,3,4024,3876,1203
2,22,1,44,2,1,9,1086,1038,1203
2,22,1,44,2,2,0,2489,2441,757
2,22,1,44,2,3,2,2535,2287,1343
2,22,1,45,1,6,,18,12,12268
